"GEO_ID","NAME","B25031_001E","B25031_001M","B25031_002E","B25031_002M","B25031_003E","B25031_003M","B25031_004E","B25031_004M","B25031_005E","B25031_005M","B25031_006E","B25031_006M","B25031_007E","B25031_007M",
"Geography","Geographic Area Name","Estimate!!Median gross rent --!!Total","Margin of Error!!Median gross rent --!!Total","Estimate!!Median gross rent --!!Total!!No bedroom","Margin of Error!!Median gross rent --!!Total!!No bedroom","Estimate!!Median gross rent --!!Total!!1 bedroom","Margin of Error!!Median gross rent --!!Total!!1 bedroom","Estimate!!Median gross rent --!!Total!!2 bedrooms","Margin of Error!!Median gross rent --!!Total!!2 bedrooms","Estimate!!Median gross rent --!!Total!!3 bedrooms","Margin of Error!!Median gross rent --!!Total!!3 bedrooms","Estimate!!Median gross rent --!!Total!!4 bedrooms","Margin of Error!!Median gross rent --!!Total!!4 bedrooms","Estimate!!Median gross rent --!!Total!!5 or more bedrooms","Margin of Error!!Median gross rent --!!Total!!5 or more bedrooms",
"8600000US66781","ZCTA5 66781","672","27","-","**","560","338","681","33","833","43","663","152","-","**",
"8600000US66782","ZCTA5 66782","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"8600000US66783","ZCTA5 66783","599","49","-","**","425","66","609","55","585","22","886","309","-","**",
"8600000US66801","ZCTA5 66801","670","31","410","43","478","51","676","30","822","50","940","96","1092","202",
"8600000US66830","ZCTA5 66830","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"8600000US66833","ZCTA5 66833","625","178","-","**","350","118","-","**","975","284","-","**","-","**",
"8600000US66834","ZCTA5 66834","700","166","-","**","-","**","754","106","930","86","-","**","-","**",
"8600000US66835","ZCTA5 66835","700","129","-","**","400","39","642","252","721","96","-","**","-","**",
"8600000US66838","ZCTA5 66838","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"8600000US66839","ZCTA5 66839","628","30","-","**","473","153","614","23","745","81","983","599","-","**",
"8600000US66840","ZCTA5 66840","608","213","-","**","-","**","480","13","821","330","708","81","-","**",
"8600000US66842","ZCTA5 66842","-","**","-","**","-","**","-","**","478","14","-","**","-","**",
"8600000US66843","ZCTA5 66843","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"8600000US66845","ZCTA5 66845","608","143","-","**","379","62","919","350","-","**","-","**","-","**",
"8600000US66846","ZCTA5 66846","570","86","-","**","408","101","720","130","626","102","-","**","-","**",
"8600000US66849","ZCTA5 66849","543","241","-","**","-","**","-","**","-","**","-","**","-","**",
"8600000US66850","ZCTA5 66850","777","98","-","**","-","**","-","**","-","**","-","**","-","**",
"8600000US66851","ZCTA5 66851","536","54","-","**","502","212","508","43","553","459","-","**","-","**",
"8600000US66852","ZCTA5 66852","709","110","-","**","-","**","413","232","785","52","738","80","-","**",
"8600000US66853","ZCTA5 66853","670","146","-","**","-","**","519","36","-","**","-","**","-","**",
"8600000US66854","ZCTA5 66854","785","177","-","**","-","**","486","278","828","66","-","**","-","**",
"8600000US66856","ZCTA5 66856","617","40","-","**","479","32","622","79","714","63","-","**","-","**",
"8600000US66857","ZCTA5 66857","660","148","-","**","442","41","550","54","725","166","-","**","-","**",
"8600000US66858","ZCTA5 66858","578","35","-","**","-","**","-","**","581","37","-","**","-","**",
"8600000US66859","ZCTA5 66859","913","69","-","**","-","**","-","**","-","**","-","**","-","**",
"8600000US66860","ZCTA5 66860","593","50","-","**","363","90","592","47","617","266","829","87","-","**",
"8600000US66861","ZCTA5 66861","625","53","-","**","389","141","615","37","823","130","-","**","-","**",
"8600000US66862","ZCTA5 66862","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"8600000US66863","ZCTA5 66863","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"8600000US66864","ZCTA5 66864","663","316","-","**","-","**","-","**","-","**","-","**","-","**",
"8600000US66865","ZCTA5 66865","643","373","-","**","323","22","636","271","-","**","-","**","-","**",
"8600000US66866","ZCTA5 66866","497","99","-","**","413","77","536","79","670","409","975","247","-","**",
"8600000US66868","ZCTA5 66868","669","217","-","**","-","**","775","407","-","**","-","**","-","**",
"8600000US66869","ZCTA5 66869","595","97","-","**","325","172","610","151","710","184","-","**","-","**",
"8600000US66870","ZCTA5 66870","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"8600000US66871","ZCTA5 66871","613","157","-","**","468","30","600","147","788","576","-","**","-","**",
"8600000US66872","ZCTA5 66872","725","150","-","**","-","**","533","70","842","45","983","717","625","132",
"8600000US66873","ZCTA5 66873","519","53","-","**","-","**","-","**","-","**","-","**","-","**",
"8600000US66901","ZCTA5 66901","625","24","-","**","312","73","624","14","737","119","986","397","-","**",
"8600000US66930","ZCTA5 66930","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"8600000US66932","ZCTA5 66932","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"8600000US66933","ZCTA5 66933","605","82","-","**","-","**","-","**","-","**","-","**","-","**",
"8600000US66935","ZCTA5 66935","521","129","3150","1779","426","40","573","128","712","79","605","546","-","**",
"8600000US66936","ZCTA5 66936","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"8600000US66937","ZCTA5 66937","468","259","-","**","-","**","-","**","-","**","492","86","-","**",
"8600000US66938","ZCTA5 66938","672","25","-","**","485","76","686","355","660","137","531","195","-","**",
"8600000US66939","ZCTA5 66939","585","35","-","**","-","**","1054","680","576","7","-","**","-","**",
"8600000US66940","ZCTA5 66940","765","166","-","**","-","**","-","**","-","**","-","**","-","**",
"8600000US66941","ZCTA5 66941","767","391","-","**","-","**","-","**","-","**","-","**","-","**",
"8600000US66942","ZCTA5 66942","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"8600000US66943","ZCTA5 66943","463","130","-","**","358","99","313","205","633","29","-","**","-","**",
"8600000US66944","ZCTA5 66944","233","12","-","**","-","**","-","**","-","**","-","**","-","**",
"8600000US66945","ZCTA5 66945","543","174","-","**","431","88","558","134","-","**","-","**","-","**",
"8600000US66946","ZCTA5 66946","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"8600000US66948","ZCTA5 66948","575","337","-","**","-","**","-","**","-","**","-","**","-","**",
"8600000US66949","ZCTA5 66949","446","68","-","**","319","155","-","**","-","**","-","**","683","33",
"8600000US66951","ZCTA5 66951","575","218","-","**","-","**","556","259","485","180","-","**","-","**",
"8600000US66952","ZCTA5 66952","765","134","-","**","-","**","-","**","-","**","-","**","-","**",
"8600000US66953","ZCTA5 66953","447","196","-","**","-","**","575","228","-","**","-","**","-","**",
"8600000US66955","ZCTA5 66955","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"8600000US66956","ZCTA5 66956","508","39","-","**","450","161","518","37","-","**","-","**","-","**",
"8600000US66958","ZCTA5 66958","819","753","-","**","-","**","263","69","-","**","-","**","-","**",
"8600000US66959","ZCTA5 66959","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"8600000US66960","ZCTA5 66960","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"8600000US66962","ZCTA5 66962","513","51","-","**","-","**","-","**","-","**","-","**","-","**",
"8600000US66963","ZCTA5 66963","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"8600000US66964","ZCTA5 66964","338","192","-","**","-","**","-","**","-","**","-","**","-","**",
"8600000US66966","ZCTA5 66966","525","196","-","**","388","289","519","191","672","170","439","254","-","**",
"8600000US66967","ZCTA5 66967","492","36","-","**","421","138","479","46","546","210","-","**","-","**",
"8600000US66968","ZCTA5 66968","442","118","-","**","413","261","475","153","550","327","-","**","-","**",
"8600000US66970","ZCTA5 66970","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"8600000US67001","ZCTA5 67001","969","289","-","**","-","**","875","433","-","**","985","446","-","**",
"8600000US67002","ZCTA5 67002","1368","224","-","**","-","**","1124","106","1711","468","-","**","-","**",
"8600000US67003","ZCTA5 67003","792","181","-","**","370","46","881","75","838","60","-","**","-","**",
"8600000US67004","ZCTA5 67004","667","149","-","**","381","125","700","290","742","246","733","136","-","**",
"8600000US67005","ZCTA5 67005","662","27","420","90","490","48","649","22","856","71","649","531","-","**",
"8600000US67008","ZCTA5 67008","738","462","-","**","-","**","-","**","830","494","-","**","-","**",
"8600000US67009","ZCTA5 67009","617","83","-","**","-","**","529","55","763","214","-","**","-","**",
"8600000US67010","ZCTA5 67010","837","158","-","**","538","33","807","107","979","112","1300","591","-","**",
"8600000US67012","ZCTA5 67012","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"8600000US67013","ZCTA5 67013","790","202","-","**","432","30","597","220","1104","138","-","**","-","**",
"8600000US67016","ZCTA5 67016","980","150","-","**","-","**","910","294","1078","283","-","**","-","**",
"8600000US67017","ZCTA5 67017","1081","430","-","**","456","61","863","24","1063","131","1737","32","-","**",
"8600000US67018","ZCTA5 67018","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"8600000US67019","ZCTA5 67019","688","123","-","**","-","**","636","69","845","70","-","**","-","**",
"8600000US67020","ZCTA5 67020","686","29","-","**","492","175","677","40","768","108","-","**","-","**",
"8600000US67021","ZCTA5 67021","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"8600000US67022","ZCTA5 67022","580","56","-","**","267","95","582","84","825","434","-","**","-","**",
"8600000US67023","ZCTA5 67023","544","243","-","**","-","**","544","243","-","**","-","**","-","**",
"8600000US67024","ZCTA5 67024","544","73","-","**","-","**","572","373","517","117","538","138","-","**",
"8600000US67025","ZCTA5 67025","860","122","-","**","475","19","832","258","900","122","1011","142","-","**",
"8600000US67026","ZCTA5 67026","732","133","-","**","473","84","653","123","1081","66","1206","702","-","**",
"8600000US67028","ZCTA5 67028","769","384","-","**","-","**","-","**","-","**","-","**","-","**",
"8600000US67029","ZCTA5 67029","563","64","-","**","442","101","606","105","-","**","-","**","-","**",
"8600000US67030","ZCTA5 67030","900","92","-","**","-","**","593","209","917","81","867","146","-","**",
"8600000US67031","ZCTA5 67031","689","55","-","**","475","123","673","112","758","277","-","**","-","**",
"8600000US67035","ZCTA5 67035","756","179","-","**","550","396","634","13","814","153","-","**","-","**",
"8600000US67036","ZCTA5 67036","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"8600000US67037","ZCTA5 67037","908","57","-","**","690","30","839","64","1114","88","1528","634","1765","261",
"8600000US67038","ZCTA5 67038","538","159","-","**","-","**","514","154","825","224","-","**","-","**",
"8600000US67039","ZCTA5 67039","664","35","-","**","364","185","668","43","881","114","681","19","-","**",
"8600000US67041","ZCTA5 67041","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"8600000US67042","ZCTA5 67042","734","32","-","**","512","78","744","53","892","82","1090","105","1333","183",
"8600000US67045","ZCTA5 67045","561","42","-","**","401","81","517","59","625","119","1295","738","-","**",
"8600000US67047","ZCTA5 67047","707","88","-","**","-","**","696","34","-","**","-","**","-","**",
"8600000US67049","ZCTA5 67049","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"8600000US67050","ZCTA5 67050","747","238","-","**","714","154","541","358","960","90","-","**","-","**",
"8600000US67051","ZCTA5 67051","581","23","-","**","-","**","-","**","-","**","-","**","-","**",
"8600000US67052","ZCTA5 67052","1068","253","-","**","-","**","921","195","1063","193","-","**","-","**",
"8600000US67053","ZCTA5 67053","521","106","-","**","428","34","545","185","-","**","-","**","-","**",
"8600000US67054","ZCTA5 67054","675","147","-","**","244","53","688","147","832","68","1104","67","850","209",
"8600000US67055","ZCTA5 67055","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"8600000US67056","ZCTA5 67056","610","87","-","**","519","36","734","67","1063","116","-","**","-","**",
"8600000US67057","ZCTA5 67057","432","34","-","**","-","**","423","4","-","**","-","**","-","**",
"8600000US67058","ZCTA5 67058","640","34","-","**","500","148","622","14","900","193","-","**","-","**",
"8600000US67059","ZCTA5 67059","621","46","-","**","-","**","591","41","638","213","-","**","-","**",
"8600000US67060","ZCTA5 67060","880","70","-","**","509","182","799","44","968","77","1263","106","-","**",
"8600000US67061","ZCTA5 67061","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"8600000US67062","ZCTA5 67062","578","155","-","**","-","**","663","82","-","**","-","**","-","**",
"8600000US67063","ZCTA5 67063","605","69","-","**","413","34","613","48","911","416","-","**","-","**",
"8600000US67065","ZCTA5 67065","1104","151","-","**","-","**","1104","151","-","**","-","**","-","**",
"8600000US67066","ZCTA5 67066","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"8600000US67067","ZCTA5 67067","1021","275","-","**","-","**","1010","252","-","**","-","**","-","**",
"8600000US67068","ZCTA5 67068","710","127","-","**","507","63","394","229","752","59","767","49","1125","223",
"8600000US67070","ZCTA5 67070","472","182","-","**","-","**","455","213","583","152","-","**","-","**",
"8600000US67071","ZCTA5 67071","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"8600000US67072","ZCTA5 67072","1042","144","-","**","-","**","-","**","-","**","-","**","-","**",
"8600000US67073","ZCTA5 67073","525","128","-","**","-","**","-","**","517","154","-","**","-","**",
"8600000US67074","ZCTA5 67074","707","67","-","**","531","19","706","156","822","94","-","**","-","**",
"8600000US67101","ZCTA5 67101","857","111","-","**","-","**","841","105","805","267","-","**","-","**",
"8600000US67103","ZCTA5 67103","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"8600000US67104","ZCTA5 67104","526","162","-","**","352","64","711","350","674","72","817","726","-","**",
"8600000US67105","ZCTA5 67105","725","684","-","**","-","**","-","**","-","**","-","**","-","**",
"8600000US67106","ZCTA5 67106","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"8600000US67107","ZCTA5 67107","613","136","-","**","476","339","630","22","481","395","714","44","-","**",
"8600000US67108","ZCTA5 67108","730","55","-","**","625","35","644","99","950","405","1000","161","-","**",
"8600000US67109","ZCTA5 67109","579","21","-","**","-","**","615","112","581","35","-","**","-","**",
"8600000US67110","ZCTA5 67110","847","286","-","**","503","399","838","194","946","95","-","**","-","**",
"8600000US67111","ZCTA5 67111","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"8600000US67112","ZCTA5 67112","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"8600000US67114","ZCTA5 67114","742","34","474","137","661","68","750","43","915","92","1176","158","873","75",
"8600000US67117","ZCTA5 67117","581","178","488","243","367","47","704","161","1000","202","-","**","-","**",
"8600000US67118","ZCTA5 67118","740","176","-","**","433","74","725","50","-","**","-","**","-","**",
"8600000US67119","ZCTA5 67119","455","70","-","**","242","85","588","146","481","406","-","**","-","**",
"8600000US67120","ZCTA5 67120","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"8600000US67122","ZCTA5 67122","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"8600000US67123","ZCTA5 67123","650","107","-","**","-","**","638","64","783","96","-","**","-","**",
"8600000US67124","ZCTA5 67124","672","48","-","**","502","183","659","56","930","119","883","449","1304","337",
"8600000US67127","ZCTA5 67127","371","29","-","**","325","68","450","244","-","**","-","**","-","**",
"8600000US67131","ZCTA5 67131","343","276","-","**","-","**","-","**","-","**","-","**","-","**",
"8600000US67132","ZCTA5 67132","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"8600000US67133","ZCTA5 67133","953","253","-","**","-","**","724","92","1098","115","-","**","-","**",
"8600000US67134","ZCTA5 67134","540","63","-","**","-","**","519","19","631","208","-","**","-","**",
